time,time_us,eA,eB,eC
1117,111700000,74,109,5
1118,111800000,74,108,5
1119,111900000,74,108,6
1120,112000000,74,108,5
1121,112100000,74,108,6
1122,112200000,76,112,6
1123,112300000,80,119,6
1124,112400000,83,122,6
1125,112500000,84,122,7
1126,112600000,84,122,7
1127,112700000,83,123,6
1128,112800000,86,127,7
1129,112900000,90,132,7
1130,113000000,92,134,7
1131,113100000,91,134,7
1132,113200000,92,134,7
1133,113300000,92,134,7
1134,113400000,93,138,7
1135,113500000,95,140,7
1136,113600000,97,142,8
1137,113700000,97,142,8
1138,113800000,97,142,8
1139,113900000,97,142,8
1140,114000000,97,142,7
1141,114100000,98,143,7
1142,114200000,98,142,8
1143,114300000,98,143,7
1144,114400000,97,143,8
1145,114500000,98,143,8
1146,114600000,98,144,8
1147,114700000,98,144,8
1148,114800000,99,144,8
1149,114900000,99,145,8
1150,115000000,99,144,8
1151,115100000,99,144,8
1152,115200000,99,145,8
1153,115300000,99,145,8
1154,115400000,99,145,8
1155,115500000,99,145,8
1156,115600000,99,145,8
1157,115700000,99,145,9
1158,115800000,99,145,8
1159,115900000,99,145,8
1160,116000000,100,145,8
1161,116100000,100,146,8
1162,116200000,100,145,8
1163,116300000,100,145,8
1164,116400000,100,146,8
1165,116500000,100,146,8
1166,116600000,99,146,8
1167,116700000,100,146,8
1168,116800000,100,146,8
1169,116900000,100,146,8
1170,117000000,100,145,8
1171,117100000,100,146,8
1172,117200000,99,145,8
1173,117300000,100,146,8
1174,117400000,100,145,8
1175,117500000,100,145,9
1176,117600000,99,145,9
1177,117700000,99,145,9
1178,117800000,100,145,9
1179,117900000,100,146,8
1180,118000000,100,145,9
1181,118100000,100,145,8
1182,118200000,100,145,9
1183,118300000,100,145,9
1184,118400000,100,145,9
1185,118500000,99,145,9
1186,118600000,99,145,9
1187,118700000,99,146,9
1188,118800000,99,146,8
1189,118900000,99,145,9
1190,119000000,99,145,8
1191,119100000,99,145,9
1192,119200000,99,145,9
1193,119300000,99,145,9
1194,119400000,99,145,9
1195,119500000,99,145,9
1196,119600000,99,145,9
1197,119700000,99,145,9
1198,119800000,99,145,9
1199,119900000,99,146,9
1200,120000000,99,145,9
1201,120100000,99,145,9
1202,120200000,99,145,9
1203,120300000,99,145,9
1204,120400000,99,145,9
1205,120500000,99,145,9
1206,120600000,99,145,9
1207,120700000,99,146,9
1208,120800000,99,145,9
1209,120900000,100,146,8
1210,121000000,100,146,8
1211,121100000,100,145,8
1212,121200000,100,145,8
1213,121300000,100,145,9
1214,121400000,99,145,9
1215,121500000,99,145,8
1216,121600000,100,146,8
1217,121700000,99,145,8
1218,121800000,100,145,8
1219,121900000,100,145,8
1220,122000000,100,145,8
1221,122100000,100,145,8
1222,122200000,100,146,8
1223,122300000,100,145,8
1224,122400000,99,146,8
1225,122500000,100,145,8
1226,122600000,99,145,8
1227,122700000,100,145,8
1228,122800000,99,145,8
1229,122900000,99,145,9
1230,123000000,99,145,9
1231,123100000,99,144,9
1232,123200000,99,145,9
1233,123300000,99,144,9
1234,123400000,99,145,9
1235,123500000,99,144,9
1236,123600000,99,145,9
1237,123700000,99,145,8
1238,123800000,100,145,8
1239,123900000,100,145,9
1240,124000000,100,144,9
1241,124100000,100,145,8
1242,124200000,100,144,9
1243,124300000,100,144,9
1244,124400000,100,144,9
1245,124500000,99,145,9
1246,124600000,100,145,9
1247,124700000,100,145,8
1248,124800000,100,145,8
1249,124900000,100,145,9
1250,125000000,100,145,8
1251,125100000,100,145,8
1252,125200000,100,145,8
1253,125300000,100,144,8
1254,125400000,100,144,9
1255,125500000,100,144,9
1256,125600000,100,145,9
1257,125700000,99,145,9
1258,125800000,99,145,9
1259,125900000,100,145,8
1260,126000000,99,145,9
1261,126100000,100,145,9
1262,126200000,99,144,9
1263,126300000,99,144,9
1264,126400000,100,145,9
1265,126500000,100,145,8
1266,126600000,99,145,8
1267,126700000,99,145,8
1268,126800000,100,145,8
1269,126900000,99,145,8
1270,127000000,99,145,8
1271,127100000,99,145,8
1272,127200000,99,145,8
1273,127300000,100,145,8
1274,127400000,100,145,8
1275,127500000,99,145,8
1276,127600000,99,145,8
1277,127700000,99,145,8
1278,127800000,98,146,8
1279,127900000,99,146,8
1280,128000000,99,145,8
1281,128100000,99,145,9
1282,128200000,99,145,8
1283,128300000,99,145,8
1284,128400000,99,145,8
1285,128500000,99,145,8
1286,128600000,99,145,8
1287,128700000,99,145,8
1288,128800000,99,145,8
1289,128900000,99,145,8
1290,129000000,99,145,8
1291,129100000,100,145,8
1292,129200000,100,145,8
1293,129300000,100,146,8
1294,129400000,99,146,8
1295,129500000,99,146,8
1296,129600000,99,145,8
1297,129700000,99,145,8
1298,129800000,99,145,8
1299,129900000,99,145,8
1300,130000000,99,145,8
1301,130100000,99,145,8
1302,130200000,99,146,8
1303,130300000,99,146,8
1304,130400000,100,145,8
1305,130500000,100,145,8
1306,130600000,100,145,8
1307,130700000,99,145,8
1308,130800000,100,145,8
1309,130900000,100,145,8
1310,131000000,100,146,7
1311,131100000,100,145,8
1312,131200000,100,145,8
1313,131300000,100,145,8
1314,131400000,99,145,8
1315,131500000,99,145,8
1316,131600000,99,145,9
1317,131700000,100,145,8
1318,131800000,100,145,8
1319,131900000,99,145,8
1320,132000000,100,145,8
1321,132100000,99,145,8
1322,132200000,100,145,8
1323,132300000,99,145,8
1324,132400000,99,146,8
1325,132500000,99,145,8
1326,132600000,99,145,8
1327,132700000,99,145,8
1328,132800000,100,146,8
1329,132900000,100,145,8
1330,133000000,99,145,8
1331,133100000,99,145,8
1332,133200000,100,145,8
1333,133300000,99,146,8
1334,133400000,99,145,8
1335,133500000,99,145,8
1336,133600000,99,145,8
1337,133700000,100,145,8
1338,133800000,100,145,8
1339,133900000,100,146,8
1340,134000000,99,146,8
1341,134100000,100,146,7
1342,134200000,99,145,8
1343,134300000,99,145,8
1344,134400000,100,145,8
1345,134500000,99,145,8
1346,134600000,99,145,8
1347,134700000,99,145,8
1348,134800000,99,146,8
1349,134900000,99,146,8
1350,135000000,99,145,8
1351,135100000,99,145,8
1352,135200000,99,145,8
1353,135300000,99,146,8
1354,135400000,99,146,8
1355,135500000,99,145,8
1356,135600000,99,145,8
1357,135700000,99,145,8
1358,135800000,99,145,8
1359,135900000,99,145,8
1360,136000000,99,145,8
1361,136100000,99,145,8
1362,136200000,99,145,8
1363,136300000,100,145,8
1364,136400000,99,144,9
1365,136500000,99,145,8
1366,136600000,99,145,8
1367,136700000,99,145,8
1368,136800000,100,145,8
1369,136900000,100,145,8
1370,137000000,99,145,8
1371,137100000,99,145,8
1372,137200000,99,145,8
1373,137300000,100,145,8
1374,137400000,100,145,8
1375,137500000,100,145,8
1376,137600000,100,145,8
1377,137700000,100,146,8
1378,137800000,100,145,8
1379,137900000,100,145,8
1380,138000000,100,145,8
1381,138100000,99,145,8
1382,138200000,99,145,8
1383,138300000,100,145,8
1384,138400000,99,145,8
1385,138500000,99,145,8
1386,138600000,100,145,8
1387,138700000,100,145,8
1388,138800000,100,144,8
1389,138900000,99,145,8
1390,139000000,99,145,8
1391,139100000,99,145,8
1392,139200000,99,145,8
1393,139300000,99,145,9
1394,139400000,99,145,8
1395,139500000,100,145,8
1396,139600000,100,145,8
1397,139700000,99,145,8
1398,139800000,100,145,8
1399,139900000,100,145,8
1400,140000000,100,145,8
1401,140100000,99,145,8
1402,140200000,100,145,8
1403,140300000,100,145,8
1404,140400000,99,145,8
1405,140500000,100,145,8
1406,140600000,99,145,8
1407,140700000,100,145,8
1408,140800000,100,145,8
1409,140900000,100,145,8
1410,141000000,100,145,8
1411,141100000,100,145,8
1412,141200000,100,145,8
1413,141300000,100,145,8
1414,141400000,100,145,8
1415,141500000,100,145,8
1416,141600000,100,145,8
1417,141700000,100,145,8
1418,141800000,100,145,8
1419,141900000,101,145,8
1420,142000000,100,145,8
1421,142100000,100,145,8
1422,142200000,100,145,8
1423,142300000,100,145,8
1424,142400000,100,145,8
1425,142500000,100,145,8
1426,142600000,99,145,8
1427,142700000,100,145,8
1428,142800000,100,145,8
1429,142900000,100,145,8
1430,143000000,100,145,8
1431,143100000,100,145,8
1432,143200000,100,145,8
1433,143300000,100,145,8
1434,143400000,100,145,8
1435,143500000,100,145,8
1436,143600000,100,145,8
1437,143700000,100,145,8
1438,143800000,100,145,8
1439,143900000,100,145,8
1440,144000000,100,145,8
1441,144100000,100,145,8
1442,144200000,100,145,8
1443,144300000,100,145,8
1444,144400000,100,145,8
1445,144500000,100,145,8
1446,144600000,101,145,8
1447,144700000,100,145,8
1448,144800000,100,145,8
1449,144900000,100,145,8
1450,145000000,100,145,8
1451,145100000,100,145,8
1452,145200000,100,145,8
1453,145300000,100,145,8
1454,145400000,100,146,8
1455,145500000,100,146,8
1456,145600000,100,145,8
1457,145700000,100,145,8
1458,145800000,100,145,8
1459,145900000,100,145,8
1460,146000000,100,145,8
1461,146100000,100,145,8
1462,146200000,99,145,8
1463,146300000,100,145,8
1464,146400000,100,145,8
1465,146500000,99,146,8
1466,146600000,99,146,8
1467,146700000,100,146,7
1468,146800000,100,146,7
1469,146900000,100,146,7
1470,147000000,100,146,8
1471,147100000,99,145,8
1472,147200000,100,145,8
1473,147300000,99,145,8
1474,147400000,99,145,8
1475,147500000,99,145,8
1476,147600000,100,145,8
1477,147700000,99,145,8
1478,147800000,100,145,8
1479,147900000,100,145,8
1480,148000000,99,145,8
1481,148100000,99,145,8
1482,148200000,99,145,8
1483,148300000,99,145,8
1484,148400000,100,145,8
1485,148500000,100,144,8
1486,148600000,100,145,8
1487,148700000,100,145,8
1488,148800000,100,145,8
1489,148900000,99,145,8
1490,149000000,100,145,8
1491,149100000,100,146,7
1492,149200000,100,145,7
1493,149300000,100,145,8
1494,149400000,99,146,7
1495,149500000,100,146,7
1496,149600000,100,145,8
1497,149700000,100,145,8
1498,149800000,101,145,7
1499,149900000,101,145,7
1500,150000000,101,145,7
1501,150100000,100,145,8
1502,150200000,100,145,8
1503,150300000,100,145,8
1504,150400000,100,145,8
1505,150500000,100,145,8
1506,150600000,100,145,8
1507,150700000,100,145,8
1508,150800000,101,145,8
1509,150900000,98,143,4
1510,151000000,100,145,8
1511,151100000,100,145,8
1512,151200000,100,145,8
1513,151300000,100,145,8
1514,151400000,100,145,8
1515,151500000,100,145,8
1516,151600000,100,144,7
1517,151700000,100,145,8
1518,151800000,101,145,8
1519,151900000,101,145,8
1520,152000000,101,144,8
1521,152100000,100,145,8
1522,152200000,100,145,8
1523,152300000,100,145,8
1524,152400000,101,145,8
1525,152500000,101,146,8
1526,152600000,102,147,8
1527,152700000,104,149,8
1528,152800000,105,152,8
1529,152900000,107,156,8
1530,153000000,111,161,9
1531,153100000,114,165,9
1532,153200000,115,166,9
1533,153300000,115,166,9
1534,153400000,115,166,9
1535,153500000,115,166,9
1536,153600000,115,166,9
1537,153700000,117,169,9
1538,153800000,119,173,9
1539,153900000,121,175,10
1540,154000000,122,176,10
1541,154100000,123,178,10
1542,154200000,125,179,10
1543,154300000,126,181,10
1544,154400000,127,182,10
1545,154500000,127,184,10
1546,154600000,128,184,10
1547,154700000,128,184,11
1548,154800000,128,184,10
1549,154900000,128,185,10
1550,155000000,128,185,10
1551,155100000,128,184,10
1552,155200000,129,186,10
1553,155300000,133,191,10
1554,155400000,136,196,11
1555,155500000,140,201,11
1556,155600000,142,203,11
1557,155700000,142,204,10
1558,155800000,141,204,11
1559,155900000,142,203,11
1560,156000000,142,204,11
1561,156100000,144,207,11
1562,156200000,147,211,11
1563,156300000,148,212,11
1564,156400000,149,214,12
1565,156500000,149,215,12
1566,156600000,150,217,12
1567,156700000,152,218,12
1568,156800000,153,221,12
1569,156900000,154,222,12
1570,157000000,154,223,12
1571,157100000,154,223,12
1572,157200000,154,223,12
1573,157300000,154,223,12
1574,157400000,154,223,12
1575,157500000,154,223,12
1576,157600000,154,223,12
1577,157700000,156,226,12
1578,157800000,158,230,12
1579,157900000,161,233,13
1580,158000000,165,238,13
1581,158100000,167,241,13
1582,158200000,168,243,13
1583,158300000,169,245,14
1584,158400000,169,245,13
1585,158500000,170,245,13
1586,158600000,170,245,13
1587,158700000,170,246,13
1588,158800000,173,250,14
1589,158900000,175,252,13
1590,159000000,176,254,13
1591,159100000,176,255,13
1592,159200000,176,255,14
1593,159300000,177,257,14
1594,159400000,179,259,14
1595,159500000,179,260,14
1596,159600000,180,260,15
1597,159700000,180,261,14
1598,159800000,181,262,14
1599,159900000,181,263,14
1600,160000000,181,263,14
1601,160100000,181,263,14
1602,160200000,181,263,14
1603,160300000,181,262,15
1604,160400000,181,262,15
1605,160500000,181,262,15
1606,160600000,181,263,14
1607,160700000,181,263,15
1608,160800000,182,265,15
1609,160900000,185,267,15
1610,161000000,186,270,15
1611,161100000,189,274,15
1612,161200000,190,276,15
1613,161300000,190,277,15
1614,161400000,190,277,15
1615,161500000,190,277,16
1616,161600000,190,277,16
1617,161700000,190,277,16
1618,161800000,191,277,16
1619,161900000,192,280,16
1620,162000000,194,282,16
1621,162100000,194,282,16
1622,162200000,195,283,16
1623,162300000,195,284,16
1624,162400000,195,284,16
1625,162500000,196,284,16
1626,162600000,195,285,16
1627,162700000,196,285,16
1628,162800000,197,286,16
1629,162900000,198,287,16
1630,163000000,198,289,16
1631,163100000,200,289,16
1632,163200000,200,290,17
1633,163300000,201,292,17
1634,163400000,202,294,16
1635,163500000,203,294,16
1636,163600000,204,296,16
1637,163700000,204,297,17
1638,163800000,204,298,17
1639,163900000,204,298,17
1640,164000000,205,299,17
1641,164100000,205,299,17
1642,164200000,207,299,17
1643,164300000,207,299,17
1644,164400000,207,300,17
1645,164500000,207,300,17
1646,164600000,207,301,17
1647,164700000,207,300,17
1648,164800000,207,300,17
1649,164900000,207,301,17
1650,165000000,206,300,17
1651,165100000,207,300,17
1652,165200000,207,300,17
1653,165300000,207,300,17
1654,165400000,207,300,17
1655,165500000,207,300,17
1656,165600000,206,301,17
1657,165700000,207,301,17
1658,165800000,207,301,17
1659,165900000,207,301,17
1660,166000000,207,301,17
1661,166100000,207,300,17
1662,166200000,207,300,17
1663,166300000,207,301,17
1664,166400000,208,300,17
1665,166500000,207,300,17
1666,166600000,207,300,17
1667,166700000,207,300,17
1668,166800000,207,300,17
1669,166900000,207,300,17
1670,167000000,207,300,17
1671,167100000,207,301,17
1672,167200000,207,301,17
1673,167300000,206,301,17
1674,167400000,206,301,17
1675,167500000,207,301,17
1676,167600000,207,301,17
1677,167700000,207,301,17
1678,167800000,206,301,17
1679,167900000,207,301,17
1680,168000000,206,301,17
1681,168100000,207,300,17
1682,168200000,207,301,17
1683,168300000,207,300,17
1684,168400000,207,300,17
1685,168500000,207,300,17
1686,168600000,206,300,17
1687,168700000,206,301,17
1688,168800000,207,300,17
1689,168900000,207,300,17
1690,169000000,207,300,17
1691,169100000,207,300,17
1692,169200000,207,300,17
1693,169300000,207,300,17
1694,169400000,207,300,17
1695,169500000,207,300,17
1696,169600000,207,301,17
1697,169700000,207,301,17
1698,169800000,207,300,17
1699,169900000,207,301,17
1700,170000000,207,300,17
1701,170100000,208,301,17
1702,170200000,207,300,17
1703,170300000,207,301,17
1704,170400000,207,300,17
1705,170500000,207,301,17
1706,170600000,208,300,17
1707,170700000,208,300,17
1708,170800000,208,301,17
1709,170900000,207,301,17
1710,171000000,207,301,17
1711,171100000,207,301,17
1712,171200000,207,300,17
1713,171300000,207,300,17
1714,171400000,207,301,17
1715,171500000,206,301,17
1716,171600000,206,301,17
1717,171700000,207,301,17
1718,171800000,207,300,17
1719,171900000,207,301,17
1720,172000000,207,300,17
1721,172100000,207,300,17
1722,172200000,206,300,17
1723,172300000,207,300,17
1724,172400000,206,300,17
1725,172500000,207,301,17
1726,172600000,207,301,17
1727,172700000,207,301,17
1728,172800000,207,301,17
1729,172900000,207,301,17
1730,173000000,207,301,17
1731,173100000,207,301,17
1732,173200000,207,301,17
1733,173300000,207,301,17
1734,173400000,207,301,16
1735,173500000,207,301,17
1736,173600000,207,301,16
1737,173700000,207,300,17
1738,173800000,207,301,17
1739,173900000,207,301,16
1740,174000000,207,301,16
1741,174100000,207,301,17
1742,174200000,207,301,17
1743,174300000,207,301,17
1744,174400000,207,301,17
1745,174500000,207,301,17
1746,174600000,207,301,17
1747,174700000,207,301,16
1748,174800000,207,301,17
1749,174900000,207,301,17
1750,175000000,207,301,16
1751,175100000,207,301,17
1752,175200000,207,300,17
1753,175300000,206,301,17
1754,175400000,207,301,17
1755,175500000,207,301,17
1756,175600000,207,301,17
1757,175700000,207,301,17
1758,175800000,207,301,17
1759,175900000,207,301,17
1760,176000000,207,301,17
1761,176100000,207,301,17
1762,176200000,207,301,17
1763,176300000,207,301,17
1764,176400000,207,301,17
1765,176500000,207,301,17
1766,176600000,207,301,17
1767,176700000,207,301,17
1768,176800000,207,301,17
1769,176900000,207,301,17
1770,177000000,207,301,17
1771,177100000,207,301,17
1772,177200000,207,301,17
1773,177300000,207,300,17
1774,177400000,206,301,17
1775,177500000,207,301,17
1776,177600000,207,301,17
1777,177700000,207,301,17
1778,177800000,207,301,17
1779,177900000,207,301,17
1780,178000000,207,301,17
1781,178100000,207,300,17
1782,178200000,207,300,17
1783,178300000,207,301,17
1784,178400000,207,301,17
1785,178500000,207,301,17
1786,178600000,206,301,17
1787,178700000,207,301,17
1788,178800000,207,301,17
1789,178900000,208,301,17
1790,179000000,208,301,17
1791,179100000,208,301,16
1792,179200000,208,301,17
1793,179300000,207,301,17
1794,179400000,207,301,17
1795,179500000,207,301,17
1796,179600000,207,300,17
1797,179700000,208,300,17
1798,179800000,207,300,17
1799,179900000,208,301,17
1800,180000000,208,301,17
1801,180100000,207,301,17
1802,180200000,208,301,17
1803,180300000,208,301,17
1804,180400000,208,301,17
1805,180500000,208,301,17
1806,180600000,208,301,17
1807,180700000,208,301,17
1808,180800000,208,301,17
1809,180900000,207,301,17
1810,181000000,207,301,17
1811,181100000,207,301,17
1812,181200000,207,301,17
1813,181300000,206,301,17
1814,181400000,206,301,17
1815,181500000,207,301,17
1816,181600000,207,301,17
1817,181700000,207,301,17
1818,181800000,207,301,17
1819,181900000,207,301,17
1820,182000000,207,301,17
1821,182100000,207,301,17
1822,182200000,207,301,17
1823,182300000,207,301,17
1824,182400000,207,301,17
1825,182500000,207,300,17
1826,182600000,207,301,17
1827,182700000,208,301,16
1828,182800000,208,301,17
1829,182900000,208,301,17
1830,183000000,208,301,16
1831,183100000,208,301,16
1832,183200000,208,301,16
1833,183300000,208,301,17
1834,183400000,208,301,17
1835,183500000,208,301,17
1836,183600000,208,301,17
1837,183700000,207,301,16
1838,183800000,207,301,16
1839,183900000,207,301,16
1840,184000000,207,301,16
1841,184100000,208,301,16
1842,184200000,208,301,16
1843,184300000,208,301,16
1844,184400000,207,301,16
1845,184500000,208,301,16
1846,184600000,208,301,16
1847,184700000,208,301,16
1848,184800000,207,301,17
1849,184900000,207,301,17
1850,185000000,208,301,16
1851,185100000,208,301,16
1852,185200000,208,301,16
1853,185300000,208,301,17
1854,185400000,207,301,17
1855,185500000,207,301,17
1856,185600000,207,301,17
1857,185700000,207,301,17
1858,185800000,207,301,17
1859,185900000,207,300,17
1860,186000000,208,301,17
1861,186100000,208,301,17
1862,186200000,207,301,17
1863,186300000,208,300,17
1864,186400000,207,301,17
1865,186500000,208,301,17
1866,186600000,207,301,17
1867,186700000,208,301,17
1868,186800000,208,301,17
1869,186900000,208,301,17
1870,187000000,208,301,16
1871,187100000,207,301,17
1872,187200000,207,301,17
1873,187300000,208,300,17
1874,187400000,207,301,17
1875,187500000,207,301,17
1876,187600000,207,301,17
1877,187700000,207,301,17
1878,187800000,208,301,16
1879,187900000,208,301,16
1880,188000000,208,301,16
1881,188100000,207,301,16
1882,188200000,208,301,16
1883,188300000,208,300,17
1884,188400000,208,301,17
1885,188500000,207,301,16
1886,188600000,207,301,17
1887,188700000,208,301,16
1888,188800000,208,301,16
1889,188900000,207,301,17
1890,189000000,207,301,17
1891,189100000,208,301,16
1892,189200000,207,301,17
1893,189300000,208,300,17
1894,189400000,208,301,16
1895,189500000,207,301,16
1896,189600000,207,300,17
1897,189700000,208,300,17
1898,189800000,207,301,16
1899,189900000,207,301,17
1900,190000000,207,301,17
1901,190100000,207,301,16
1902,190200000,208,301,16
1903,190300000,207,301,17
1904,190400000,208,301,17
1905,190500000,208,301,16
1906,190600000,208,301,16
1907,190700000,208,301,16
1908,190800000,208,301,16
1909,190900000,208,301,17
1910,191000000,208,300,17
1911,191100000,208,300,17
1912,191200000,207,301,16
1913,191300000,207,301,17
1914,191400000,208,301,16
1915,191500000,207,301,16
1916,191600000,208,301,16
1917,191700000,208,301,16
1918,191800000,208,301,17
1919,191900000,207,301,16
1920,192000000,208,301,16
1921,192100000,208,301,16
1922,192200000,208,301,16
1923,192300000,207,300,17
1924,192400000,207,300,17
1925,192500000,207,301,17
1926,192600000,207,301,16
1927,192700000,208,301,16
1928,192800000,208,301,16
1929,192900000,208,301,16
1930,193000000,208,300,16
1931,193100000,208,300,16
1932,193200000,208,301,17
1933,193300000,208,301,16
1934,193400000,208,301,16
1935,193500000,208,301,17
1936,193600000,208,301,16
1937,193700000,208,301,16
1938,193800000,207,301,17
1939,193900000,207,301,17
1940,194000000,207,300,17
1941,194100000,208,301,17
1942,194200000,208,301,16
1943,194300000,207,301,17
1944,194400000,207,299,17
1945,194500000,208,300,16
1946,194600000,208,301,17
1947,194700000,207,301,16
1948,194800000,207,301,17
1949,194900000,209,303,16
1950,195000000,211,306,17
1951,195100000,213,308,17
1952,195200000,215,312,17
1953,195300000,218,315,17
1954,195400000,219,318,17
1955,195500000,221,320,18
1956,195600000,223,323,17
1957,195700000,224,324,18
1958,195800000,223,324,18
1959,195900000,224,323,18
1960,196000000,223,323,18
1961,196100000,225,325,18
1962,196200000,228,330,18
1963,196300000,229,333,18
1964,196400000,231,335,19
1965,196500000,232,337,19
1966,196600000,234,339,19
1967,196700000,235,340,19
1968,196800000,236,340,18
1969,196900000,236,341,18
1970,197000000,236,340,19
1971,197100000,236,340,18
1972,197200000,235,340,19
1973,197300000,236,340,19
1974,197400000,237,342,18
1975,197500000,238,344,19
1976,197600000,239,346,19
1977,197700000,240,348,19
1978,197800000,242,350,19
1979,197900000,243,353,19
1980,198000000,245,355,19
1981,198100000,245,356,19
1982,198200000,245,356,19
1983,198300000,245,355,19
1984,198400000,245,355,19
1985,198500000,246,355,20
1986,198600000,248,358,20
1987,198700000,250,361,20
1988,198800000,251,363,20
1989,198900000,252,365,20
1990,199000000,253,367,20
1991,199100000,255,369,20
1992,199200000,256,371,20
1993,199300000,258,372,20
1994,199400000,258,374,20
1995,199500000,258,375,21
1996,199600000,259,376,21
1997,199700000,260,377,21
1998,199800000,260,377,21
1999,199900000,260,378,21
2000,200000000,261,378,21
2001,200100000,261,379,21
2002,200200000,261,379,21
2003,200300000,261,379,21
2004,200400000,261,379,21
2005,200500000,261,379,21
2006,200600000,261,379,20
2007,200700000,262,382,21
2008,200800000,266,387,21
2009,200900000,270,391,21
2010,201000000,272,394,22
2011,201100000,273,396,22
2012,201200000,275,397,22
2013,201300000,276,399,23
2014,201400000,277,401,22
2015,201500000,277,401,22
2016,201600000,276,401,22
2017,201700000,277,401,22
2018,201800000,279,404,22
2019,201900000,281,407,21
2020,202000000,283,408,22
2021,202100000,284,410,22
2022,202200000,285,413,22
2023,202300000,286,416,23
2024,202400000,287,416,23
2025,202500000,287,416,23
2026,202600000,287,417,23
2027,202700000,287,417,23
2028,202800000,287,417,23
2029,202900000,287,417,23
2030,203000000,288,417,23
2031,203100000,291,422,23
2032,203200000,294,427,23
2033,203300000,299,430,23
2034,203400000,299,433,24
2035,203500000,300,435,24
2036,203600000,301,436,24
2037,203700000,301,436,25
2038,203800000,302,436,25
2039,203900000,302,436,25
2040,204000000,302,436,25
2041,204100000,302,438,25
2042,204200000,304,441,25
2043,204300000,306,443,24
2044,204400000,307,445,25
2045,204500000,309,446,25
2046,204600000,312,447,24
2047,204700000,312,450,25
2048,204800000,312,453,25
2049,204900000,313,454,25
2050,205000000,314,455,25
2051,205100000,314,455,25
2052,205200000,314,456,25
2053,205300000,315,456,25
2054,205400000,314,456,25
2055,205500000,314,456,25
2056,205600000,314,456,25
2057,205700000,314,456,25
2058,205800000,315,455,25
2059,205900000,315,456,25
2060,206000000,315,456,25
2061,206100000,315,456,25
2062,206200000,315,456,25
2063,206300000,315,456,25
2064,206400000,314,456,25
2065,206500000,314,456,25
2066,206600000,314,456,25
2067,206700000,314,457,25
2068,206800000,314,457,25
2069,206900000,314,457,25
2070,207000000,314,456,25
2071,207100000,315,456,25
2072,207200000,315,456,25
2073,207300000,314,456,25
2074,207400000,315,456,25
2075,207500000,314,456,25
2076,207600000,315,456,25
2077,207700000,314,456,25
2078,207800000,314,456,25
2079,207900000,315,456,25
2080,208000000,315,456,25
2081,208100000,314,456,25
2082,208200000,315,456,25
2083,208300000,315,456,25
2084,208400000,314,456,25
2085,208500000,314,456,25
2086,208600000,315,456,25
2087,208700000,314,456,25
2088,208800000,314,456,25
2089,208900000,314,456,25
2090,209000000,314,456,25
2091,209100000,314,456,25
2092,209200000,314,456,25
2093,209300000,314,456,25
2094,209400000,314,456,25
2095,209500000,315,456,25
2096,209600000,315,456,25
2097,209700000,314,456,25
2098,209800000,314,456,25
2099,209900000,314,456,25
2100,210000000,314,456,26
2101,210100000,314,456,25
2102,210200000,315,456,25
2103,210300000,314,456,25
2104,210400000,314,456,25
2105,210500000,314,456,25
2106,210600000,314,456,25
2107,210700000,314,456,25
2108,210800000,314,455,26
2109,210900000,314,456,25
2110,211000000,314,456,25
2111,211100000,314,456,25
2112,211200000,314,456,25
2113,211300000,314,456,25
2114,211400000,314,456,25
2115,211500000,314,456,25
2116,211600000,314,456,25
2117,211700000,314,456,25
2118,211800000,315,456,25
2119,211900000,314,456,25
2120,212000000,313,456,25
2121,212100000,313,456,25
2122,212200000,314,456,25
2123,212300000,314,456,25
2124,212400000,314,456,25
2125,212500000,314,456,25
2126,212600000,315,456,25
2127,212700000,314,456,25
2128,212800000,314,456,25
2129,212900000,314,456,25
2130,213000000,314,456,25
2131,213100000,314,456,25
2132,213200000,314,456,25
2133,213300000,315,456,25
2134,213400000,315,456,25
2135,213500000,315,456,25
2136,213600000,315,455,25
2137,213700000,315,455,25
2138,213800000,315,455,25
2139,213900000,315,456,25
2140,214000000,314,456,25
2141,214100000,315,456,25
2142,214200000,314,456,25
2143,214300000,314,455,26
2144,214400000,314,456,25
2145,214500000,314,456,25
2146,214600000,315,456,25
2147,214700000,315,456,25
2148,214800000,315,455,25
2149,214900000,315,455,25
2150,215000000,315,455,25
2151,215100000,315,456,25
2152,215200000,314,456,25
2153,215300000,314,456,25
2154,215400000,314,456,25
2155,215500000,314,456,25
2156,215600000,314,456,25
2157,215700000,315,456,25
2158,215800000,314,456,25
2159,215900000,314,456,25
2160,216000000,314,456,25
2161,216100000,314,456,25
2162,216200000,314,456,25
2163,216300000,314,456,25
2164,216400000,314,456,25
2165,216500000,314,456,25
2166,216600000,314,456,25
2167,216700000,314,456,25
2168,216800000,314,456,25
2169,216900000,314,456,25
2170,217000000,314,456,25
2171,217100000,314,456,25
2172,217200000,314,456,25
2173,217300000,314,456,25
2174,217400000,314,456,25
2175,217500000,314,456,25
2176,217600000,314,456,25
2177,217700000,314,456,25
2178,217800000,314,456,25
2179,217900000,314,456,25
2180,218000000,315,456,25
2181,218100000,314,456,25
2182,218200000,314,456,25
2183,218300000,314,456,25
2184,218400000,314,456,25
2185,218500000,314,455,26
2186,218600000,314,456,25
2187,218700000,314,456,25
2188,218800000,314,456,25
2189,218900000,314,456,25
2190,219000000,315,455,26
2191,219100000,315,455,26
