time,time_us,eA,eB,eC
1152,115200000,3,-1,-1
1153,115300000,2,-1,-1
1154,115400000,2,-1,-1
1155,115500000,2,0,-1
1156,115600000,2,-1,-1
1157,115700000,2,-1,-1
1158,115800000,2,0,-1
1159,115900000,3,-1,-1
1160,116000000,2,-1,-1
1161,116100000,2,-1,-1
1162,116200000,3,0,-1
1163,116300000,2,-1,-1
1164,116400000,2,-1,-1
1165,116500000,2,0,-1
1166,116600000,2,-1,-1
1167,116700000,2,-1,-1
1168,116800000,1,0,-1
1169,116900000,1,-1,0
1170,117000000,1,-1,0
1171,117100000,1,-1,0
1172,117200000,2,-1,-1
1173,117300000,1,0,-1
1174,117400000,1,0,-1
1175,117500000,1,0,-1
1176,117600000,1,0,-1
1177,117700000,1,0,-1
1178,117800000,1,0,0
1179,117900000,1,0,-1
1180,118000000,1,0,0
1181,118100000,1,0,-1
1182,118200000,1,0,-1
1183,118300000,1,0,-1
1184,118400000,2,0,-1
1185,118500000,1,0,-1
1186,118600000,2,-1,-1
1187,118700000,1,0,-1
1188,118800000,1,0,-1
1189,118900000,1,0,-1
1190,119000000,1,0,0
1191,119100000,1,-1,-1
1192,119200000,2,0,-1
1193,119300000,2,0,-1
1194,119400000,2,0,-1
1195,119500000,2,0,-1
1196,119600000,1,0,-1
1197,119700000,1,0,-1
1198,119800000,1,0,-1
1199,119900000,1,0,-1
1200,120000000,1,0,-1
1201,120100000,1,0,-1
1202,120200000,2,0,-1
1203,120300000,1,0,-1
1204,120400000,1,0,-1
1205,120500000,1,0,-1
1206,120600000,2,0,-1
1207,120700000,1,0,-1
1208,120800000,1,0,0
1209,120900000,1,0,-1
1210,121000000,1,0,-1
1211,121100000,1,0,-1
1212,121200000,1,0,-1
1213,121300000,1,0,0
1214,121400000,1,0,0
1215,121500000,1,0,-1
1216,121600000,1,0,-1
1217,121700000,1,0,-1
1218,121800000,1,0,-1
1219,121900000,1,0,-1
1220,122000000,1,0,-1
1221,122100000,2,0,-1
1222,122200000,1,0,-1
1223,122300000,1,0,-1
1224,122400000,1,0,-1
1225,122500000,2,0,-1
1226,122600000,2,0,-1
1227,122700000,1,0,-1
1228,122800000,1,-1,-1
1229,122900000,2,0,-1
1230,123000000,1,0,-1
1231,123100000,1,0,-1
1232,123200000,1,0,-1
1233,123300000,1,0,-1
1234,123400000,1,0,-1
1235,123500000,1,0,-1
1236,123600000,1,0,-1
1237,123700000,1,0,-1
1238,123800000,2,0,-1
1239,123900000,1,0,-1
1240,124000000,1,0,-1
1241,124100000,2,0,-1
1242,124200000,1,0,0
1243,124300000,1,0,-1
1244,124400000,2,0,-1
1245,124500000,1,-1,0
1246,124600000,1,-1,-1
1247,124700000,1,-1,0
1248,124800000,2,-1,-1
1249,124900000,1,0,-1
1250,125000000,1,-1,0
1251,125100000,1,0,0
1252,125200000,1,0,0
1253,125300000,1,0,0
1254,125400000,1,0,0
1255,125500000,1,0,0
1256,125600000,1,0,0
1257,125700000,1,0,-1
1258,125800000,0,0,-1
1259,125900000,2,2,-1
1260,126000000,16,21,0
1261,126100000,25,34,1
1262,126200000,22,30,1
1263,126300000,27,37,1
1264,126400000,40,57,2
1265,126500000,49,70,3
1266,126600000,93,133,6
1267,126700000,103,147,8
1268,126800000,109,156,7
1269,126900000,158,227,11
1270,127000000,170,244,12
1271,127100000,174,252,13
1272,127200000,201,291,15
1273,127300000,233,337,18
1274,127400000,258,374,20
1275,127500000,273,394,21
1276,127600000,279,404,22
1277,127700000,288,418,22
1278,127800000,309,449,24
1279,127900000,335,487,26
1280,128000000,344,499,27
1281,128100000,355,517,28
1282,128200000,377,549,30
1283,128300000,368,533,28
1284,128400000,353,512,27
1285,128500000,385,559,30
1286,128600000,393,569,30
1287,128700000,392,567,30
1288,128800000,405,587,31
1289,128900000,415,603,32
1290,129000000,424,615,32
1291,129100000,419,607,32
1292,129200000,425,616,32
1293,129300000,433,627,33
1294,129400000,427,619,33
1295,129500000,430,623,33
1296,129600000,433,628,33
1297,129700000,435,631,33
1298,129800000,433,628,33
1299,129900000,432,625,32
1300,130000000,433,628,33
1301,130100000,430,624,33
1302,130200000,436,633,33
1303,130300000,431,623,33
1304,130400000,436,632,34
1305,130500000,432,627,34
1306,130600000,433,629,33
1307,130700000,435,631,33
1308,130800000,432,624,33
1309,130900000,437,633,34
1310,131000000,431,624,33
1311,131100000,437,632,33
1312,131200000,432,624,33
1313,131300000,436,631,33
1314,131400000,433,628,34
1315,131500000,433,627,33
1316,131600000,435,631,33
1317,131700000,431,624,33
1318,131800000,437,633,34
1319,131900000,431,623,33
1320,132000000,436,632,33
1321,132100000,432,626,33
1322,132200000,434,629,33
1323,132300000,434,629,34
1324,132400000,432,626,33
1325,132500000,436,632,34
1326,132600000,431,624,33
1327,132700000,437,632,34
1328,132800000,432,624,33
1329,132900000,435,631,34
1330,133000000,433,628,33
1331,133100000,433,628,33
1332,133200000,435,630,33
1333,133300000,431,625,33
1334,133400000,436,632,34
1335,133500000,432,624,33
1336,133600000,436,631,34
1337,133700000,432,626,33
1338,133800000,435,629,33
1339,133900000,434,629,33
1340,134000000,433,627,33
1341,134100000,436,631,33
1342,134200000,432,625,33
1343,134300000,436,632,34
1344,134400000,432,625,33
1345,134500000,436,631,33
1346,134600000,433,627,33
1347,134700000,434,628,33
1348,134800000,435,630,33
1349,134900000,432,625,33
1350,135000000,436,631,34
1351,135100000,431,625,34
1352,135200000,436,631,34
1353,135300000,432,626,33
1354,135400000,434,629,33
1355,135500000,433,628,33
1356,135600000,432,627,33
1357,135700000,435,630,33
1358,135800000,432,626,33
1359,135900000,435,631,34
1360,136000000,431,626,33
1361,136100000,434,631,33
1362,136200000,432,628,33
1363,136300000,433,629,33
1364,136400000,433,629,33
1365,136500000,432,627,33
1366,136600000,435,631,33
1367,136700000,431,626,33
1368,136800000,435,631,34
1369,136900000,432,626,34
1370,137000000,434,629,34
1371,137100000,433,628,33
1372,137200000,433,627,34
1373,137300000,434,630,34
1374,137400000,431,626,34
1375,137500000,435,630,34
1376,137600000,431,625,34
1377,137700000,434,630,34
1378,137800000,432,626,34
1379,137900000,433,628,34
1380,138000000,434,628,34
1381,138100000,432,626,34
1382,138200000,434,630,34
1383,138300000,432,625,33
1384,138400000,435,630,34
1385,138500000,431,625,34
1386,138600000,434,629,34
1387,138700000,432,627,34
1388,138800000,433,627,34
1389,138900000,434,629,34
1390,139000000,431,626,34
1391,139100000,435,630,34
1392,139200000,431,625,34
1393,139300000,435,630,34
1394,139400000,431,626,34
1395,139500000,433,629,34
1396,139600000,432,628,34
1397,139700000,432,627,34
1398,139800000,433,630,33
1399,139900000,431,626,34
1400,140000000,435,630,34
1401,140100000,432,625,34
1402,140200000,434,629,34
1403,140300000,432,626,34
1404,140400000,433,628,34
1405,140500000,433,629,34
1406,140600000,433,627,33
1407,140700000,435,630,34
1408,140800000,431,625,34
1409,140900000,435,630,34
1410,141000000,431,625,34
1411,141100000,434,629,34
1412,141200000,433,627,34
1413,141300000,433,627,34
1414,141400000,434,629,34
1415,141500000,432,626,34
1416,141600000,435,630,34
1417,141700000,432,626,33
1418,141800000,435,630,34
1419,141900000,432,626,34
1420,142000000,434,629,34
1421,142100000,434,628,33
1422,142200000,434,627,33
1423,142300000,435,629,33
1424,142400000,432,626,33
1425,142500000,435,630,34
1426,142600000,432,626,33
1427,142700000,434,629,34
1428,142800000,433,627,34
1429,142900000,434,628,34
1430,143000000,433,628,34
1431,143100000,433,626,34
1432,143200000,435,629,34
1433,143300000,432,625,34
1434,143400000,435,629,34
1435,143500000,433,625,34
1436,143600000,435,628,34
1437,143700000,433,627,34
1438,143800000,434,627,34
1439,143900000,435,628,34
1440,144000000,433,626,34
1441,144100000,435,629,34
1442,144200000,433,626,34
1443,144300000,435,628,34
1444,144400000,433,626,34
1445,144500000,434,628,34
1446,144600000,433,627,34
1447,144700000,433,626,34
1448,144800000,435,628,34
1449,144900000,433,626,34
1450,145000000,435,629,34
1451,145100000,433,626,34
1452,145200000,434,629,34
1453,145300000,433,627,34
1454,145400000,434,627,34
1455,145500000,434,628,34
1456,145600000,433,627,34
1457,145700000,434,629,34
1458,145800000,432,626,34
1459,145900000,435,629,34
1460,146000000,433,626,34
1461,146100000,434,628,34
1462,146200000,434,627,34
1463,146300000,433,627,34
1464,146400000,434,628,34
1465,146500000,432,626,34
1466,146600000,434,629,34
1467,146700000,432,626,34
1468,146800000,434,628,34
1469,146900000,433,626,34
1470,147000000,433,627,35
1471,147100000,433,627,35
1472,147200000,432,626,35
1473,147300000,433,628,34
1474,147400000,431,626,34
1475,147500000,433,629,34
1476,147600000,432,626,34
1477,147700000,434,628,34
1478,147800000,434,627,34
1479,147900000,434,627,34
1480,148000000,434,628,34
1481,148100000,433,626,34
1482,148200000,434,628,34
1483,148300000,432,626,34
1484,148400000,434,629,34
1485,148500000,433,627,33
1486,148600000,434,628,33
1487,148700000,434,627,34
1488,148800000,434,627,34
1489,148900000,435,628,34
1490,149000000,433,626,34
1491,149100000,435,629,34
1492,149200000,433,627,33
1493,149300000,434,628,34
1494,149400000,433,627,34
1495,149500000,433,628,34
1496,149600000,433,628,33
1497,149700000,433,627,34
1498,149800000,434,628,34
1499,149900000,433,626,33
1500,150000000,434,629,33
1501,150100000,433,626,34
1502,150200000,434,628,34
1503,150300000,433,627,34
1504,150400000,433,627,34
1505,150500000,433,628,34
1506,150600000,433,627,33
1507,150700000,435,628,34
1508,150800000,433,626,34
1509,150900000,435,628,34
1510,151000000,433,626,34
1511,151100000,434,628,34
1512,151200000,434,627,34
1513,151300000,434,627,34
1514,151400000,434,628,34
1515,151500000,433,627,34
1516,151600000,434,628,34
1517,151700000,432,626,34
1518,151800000,434,628,34
1519,151900000,433,627,34
1520,152000000,434,628,34
1521,152100000,433,628,34
1522,152200000,433,627,34
1523,152300000,434,628,34
1524,152400000,432,627,34
1525,152500000,434,629,34
1526,152600000,432,627,34
1527,152700000,433,629,34
1528,152800000,433,628,33
1529,152900000,433,628,33
1530,153000000,433,628,34
1531,153100000,432,627,34
1532,153200000,434,629,33
1533,153300000,432,628,33
1534,153400000,434,629,33
1535,153500000,433,627,34
1536,153600000,433,628,34
1537,153700000,433,628,34
1538,153800000,433,627,34
1539,153900000,433,628,34
1540,154000000,432,627,34
1541,154100000,433,629,34
1542,154200000,433,627,34
1543,154300000,433,628,34
1544,154400000,432,627,34
1545,154500000,433,628,34
1546,154600000,433,628,34
1547,154700000,432,627,34
1548,154800000,433,629,34
1549,154900000,432,627,34
1550,155000000,433,629,34
1551,155100000,432,627,34
1552,155200000,433,628,34
1553,155300000,432,628,34
1554,155400000,432,628,34
1555,155500000,433,628,34
1556,155600000,432,627,34
1557,155700000,433,629,34
1558,155800000,432,627,34
1559,155900000,433,628,34
1560,156000000,432,628,34
1561,156100000,433,628,33
1562,156200000,433,628,34
1563,156300000,433,628,34
1564,156400000,433,629,34
1565,156500000,432,627,34
1566,156600000,433,628,34
1567,156700000,432,627,34
1568,156800000,433,628,34
1569,156900000,433,628,34
1570,157000000,433,628,34
1571,157100000,433,628,34
1572,157200000,433,627,34
1573,157300000,434,628,34
1574,157400000,433,627,34
1575,157500000,433,629,34
1576,157600000,433,627,34
1577,157700000,434,628,33
1578,157800000,434,628,33
1579,157900000,433,628,34
1580,158000000,433,628,34
1581,158100000,433,628,33
1582,158200000,434,629,33
1583,158300000,433,628,33
1584,158400000,434,629,33
1585,158500000,434,628,33
1586,158600000,434,628,33
1587,158700000,433,628,33
1588,158800000,433,628,33
1589,158900000,434,629,33
1590,159000000,433,627,33
1591,159100000,434,628,33
1592,159200000,434,627,33
1593,159300000,434,628,34
1594,159400000,434,627,33
1595,159500000,433,628,34
1596,159600000,433,628,34
1597,159700000,434,627,33
1598,159800000,434,628,34
1599,159900000,433,627,34
1600,160000000,434,628,34
1601,160100000,434,627,33
1602,160200000,434,628,33
1603,160300000,433,628,34
1604,160400000,433,627,34
1605,160500000,434,628,33
1606,160600000,433,627,34
1607,160700000,435,628,33
1608,160800000,433,627,34
1609,160900000,434,628,33
1610,161000000,433,627,34
1611,161100000,434,627,34
1612,161200000,433,627,34
1613,161300000,434,627,34
1614,161400000,434,627,34
1615,161500000,433,627,34
1616,161600000,434,627,34
1617,161700000,433,627,34
1618,161800000,434,628,34
1619,161900000,433,627,34
1620,162000000,434,628,34
1621,162100000,434,628,34
1622,162200000,434,627,34
1623,162300000,434,628,34
1624,162400000,434,627,34
1625,162500000,434,628,34
1626,162600000,433,627,34
1627,162700000,434,628,34
1628,162800000,434,628,33
1629,162900000,434,628,33
1630,163000000,433,629,33
1631,163100000,433,628,33
1632,163200000,434,629,33
1633,163300000,433,628,33
1634,163400000,434,628,33
1635,163500000,433,627,34
1636,163600000,434,628,33
1637,163700000,433,628,34
1638,163800000,434,627,33
1639,163900000,434,628,33
1640,164000000,433,627,34
1641,164100000,434,628,34
1642,164200000,434,627,33
1643,164300000,434,628,33
1644,164400000,434,628,34
1645,164500000,434,628,34
1646,164600000,434,628,34
1647,164700000,433,628,34
1648,164800000,434,628,34
1649,164900000,434,627,33
1650,165000000,434,628,33
1651,165100000,434,627,34
1652,165200000,434,628,34
1653,165300000,434,627,34
1654,165400000,434,627,34
1655,165500000,434,628,34
1656,165600000,434,627,34
1657,165700000,434,628,34
1658,165800000,433,627,34
1659,165900000,434,628,34
1660,166000000,434,627,34
1661,166100000,434,627,34
1662,166200000,434,627,34
1663,166300000,434,627,33
1664,166400000,434,628,34
1665,166500000,433,627,33
1666,166600000,434,628,33
1667,166700000,433,627,34
1668,166800000,434,628,34
1669,166900000,434,627,33
1670,167000000,434,628,34
1671,167100000,434,627,34
1672,167200000,434,628,33
1673,167300000,434,628,33
1674,167400000,433,627,34
1675,167500000,434,628,34
1676,167600000,434,627,34
1677,167700000,434,628,34
1678,167800000,434,628,33
1679,167900000,433,628,33
1680,168000000,434,628,33
1681,168100000,433,628,33
1682,168200000,434,628,33
1683,168300000,433,628,33
1684,168400000,433,629,33
1685,168500000,433,628,33
1686,168600000,434,628,34
1687,168700000,434,628,34
1688,168800000,434,628,34
1689,168900000,434,628,34
1690,169000000,433,627,34
1691,169100000,434,627,34
1692,169200000,433,628,34
1693,169300000,433,628,34
1694,169400000,433,627,34
1695,169500000,433,628,34
1696,169600000,433,628,34
1697,169700000,433,627,34
1698,169800000,434,628,34
1699,169900000,433,627,34
1700,170000000,434,628,34
1701,170100000,434,628,33
1702,170200000,434,628,33
1703,170300000,434,628,33
1704,170400000,434,628,34
1705,170500000,433,628,34
1706,170600000,433,628,34
1707,170700000,434,628,34
1708,170800000,433,627,34
1709,170900000,434,628,33
1710,171000000,433,628,34
1711,171100000,434,627,34
1712,171200000,433,628,34
1713,171300000,434,628,33
1714,171400000,433,628,33
1715,171500000,433,627,34
1716,171600000,434,628,34
1717,171700000,434,628,33
1718,171800000,434,628,34
1719,171900000,434,628,34
1720,172000000,434,628,33
1721,172100000,434,628,33
1722,172200000,434,628,33
1723,172300000,434,628,33
1724,172400000,433,628,33
1725,172500000,434,628,34
1726,172600000,434,627,34
1727,172700000,434,628,33
1728,172800000,434,628,33
1729,172900000,433,628,34
1730,173000000,434,628,33
1731,173100000,434,628,33
1732,173200000,435,628,33
1733,173300000,434,627,34
1734,173400000,434,627,34
1735,173500000,433,627,34
1736,173600000,434,628,33
1737,173700000,434,628,33
1738,173800000,434,628,33
1739,173900000,434,628,33
1740,174000000,433,628,33
1741,174100000,433,628,33
1742,174200000,433,627,34
1743,174300000,434,628,34
1744,174400000,434,628,33
1745,174500000,434,628,33
1746,174600000,434,628,33
1747,174700000,434,628,33
1748,174800000,434,628,33
1749,174900000,434,627,33
1750,175000000,434,627,33
1751,175100000,434,627,34
1752,175200000,434,627,34
1753,175300000,434,628,33
1754,175400000,434,628,33
1755,175500000,434,628,33
1756,175600000,434,628,33
1757,175700000,434,628,33
1758,175800000,434,628,33
1759,175900000,434,628,34
1760,176000000,434,628,33
1761,176100000,434,628,33
1762,176200000,434,627,34
1763,176300000,434,627,34
1764,176400000,434,627,34
1765,176500000,434,627,34
1766,176600000,434,627,34
1767,176700000,434,627,34
1768,176800000,434,627,34
1769,176900000,434,627,34
1770,177000000,433,627,34
1771,177100000,433,627,34
1772,177200000,433,627,34
1773,177300000,434,627,34
1774,177400000,434,627,34
1775,177500000,433,627,34
1776,177600000,433,627,34
1777,177700000,433,627,34
1778,177800000,433,627,34
1779,177900000,434,627,34
1780,178000000,433,627,34
1781,178100000,433,628,34
1782,178200000,434,628,34
1783,178300000,433,627,34
1784,178400000,433,627,34
1785,178500000,433,627,34
1786,178600000,433,628,34
1787,178700000,433,627,34
1788,178800000,433,627,34
1789,178900000,433,627,34
1790,179000000,433,627,34
1791,179100000,434,627,34
1792,179200000,434,627,34
1793,179300000,434,627,34
1794,179400000,433,627,34
1795,179500000,433,627,34
1796,179600000,433,627,34
1797,179700000,433,627,34
1798,179800000,433,628,34
1799,179900000,433,627,34
1800,180000000,434,627,34
1801,180100000,433,627,34
1802,180200000,434,627,34
1803,180300000,434,627,34
1804,180400000,433,627,34
1805,180500000,433,627,34
1806,180600000,433,627,34
1807,180700000,433,628,34
1808,180800000,433,627,34
1809,180900000,433,627,34
1810,181000000,434,627,34
1811,181100000,434,627,34
1812,181200000,434,627,34
1813,181300000,434,627,34
1814,181400000,433,627,34
1815,181500000,434,627,34
1816,181600000,434,627,34
1817,181700000,433,627,34
1818,181800000,434,627,34
1819,181900000,433,627,34
1820,182000000,433,627,34
1821,182100000,433,628,34
1822,182200000,433,628,34
1823,182300000,433,628,34
1824,182400000,433,628,34
1825,182500000,434,628,34
1826,182600000,434,627,34
1827,182700000,434,627,34
1828,182800000,434,627,34
1829,182900000,434,627,34
1830,183000000,433,627,34
1831,183100000,434,627,34
1832,183200000,434,628,34
1833,183300000,433,628,34
1834,183400000,434,628,34
1835,183500000,433,628,34
1836,183600000,434,628,34
1837,183700000,434,628,34
1838,183800000,433,628,34
1839,183900000,433,627,34
1840,184000000,432,627,34
1841,184100000,433,628,34
1842,184200000,433,627,34
1843,184300000,434,627,33
1844,184400000,433,628,34
1845,184500000,433,627,34
1846,184600000,433,627,34
1847,184700000,433,628,34
1848,184800000,433,628,34
1849,184900000,434,628,34
1850,185000000,433,626,34
1851,185100000,434,628,34
1852,185200000,433,627,34
1853,185300000,434,628,34
1854,185400000,433,626,34
1855,185500000,434,628,34
1856,185600000,432,625,34
1857,185700000,436,632,35
1858,185800000,413,597,32
1859,185900000,408,587,31
1860,186000000,398,575,31
1861,186100000,290,418,23
1862,186200000,212,305,17
1863,186300000,158,226,13
1864,186400000,138,195,11
1865,186500000,114,161,8
1866,186600000,56,79,4
1867,186700000,21,27,1
1868,186800000,47,65,3
1869,186900000,54,73,3
1870,187000000,18,20,0
1871,187100000,6,4,0
1872,187200000,2,-2,-1
1873,187300000,2,-1,-1
1874,187400000,2,-2,-1
1875,187500000,2,-1,-1
1876,187600000,2,-1,-1
1877,187700000,2,-2,0
1878,187800000,2,-2,0
1879,187900000,1,-2,0
1880,188000000,1,-2,0
1881,188100000,1,-2,0
1882,188200000,1,-2,0
1883,188300000,2,-2,0
1884,188400000,2,-2,-1
1885,188500000,2,-2,0
1886,188600000,1,-2,0
1887,188700000,1,-2,0
1888,188800000,2,-2,-1
1889,188900000,2,-2,0
1890,189000000,2,-2,0
1891,189100000,2,-2,-1
1892,189200000,1,-1,-1
1893,189300000,1,-1,-1
1894,189400000,1,-1,-1
1895,189500000,1,-1,0
1896,189600000,1,-2,0
1897,189700000,1,-2,0
1898,189800000,1,-2,0
1899,189900000,1,-1,-1
1900,190000000,1,-2,-1
1901,190100000,2,-1,-1
1902,190200000,1,-1,-1
1903,190300000,1,-1,0
1904,190400000,1,-1,0
1905,190500000,1,-1,0
1906,190600000,1,-1,0
1907,190700000,1,-1,-1
1908,190800000,2,-1,-1
1909,190900000,2,-1,-1
1910,191000000,1,-1,-1
1911,191100000,1,-1,-1
1912,191200000,2,-1,-1
1913,191300000,1,-1,-1
1914,191400000,1,-1,-1
1915,191500000,1,-1,-1
1916,191600000,2,-1,-1
1917,191700000,2,-1,-1
1918,191800000,2,-1,-1
1919,191900000,1,-1,-1
1920,192000000,1,-1,0
1921,192100000,1,-1,0
1922,192200000,1,0,0
1923,192300000,1,0,0
1924,192400000,1,0,0
1925,192500000,1,0,-1
1926,192600000,1,-1,-1
1927,192700000,1,-1,0
1928,192800000,1,-1,-1
1929,192900000,0,-1,0
1930,193000000,1,0,-1
1931,193100000,1,-1,0
1932,193200000,1,-1,0
1933,193300000,1,-1,0
1934,193400000,2,-1,0
1935,193500000,1,-1,0
1936,193600000,1,-1,-1
1937,193700000,2,-1,-1
1938,193800000,2,-1,-1
1939,193900000,2,-1,-1
1940,194000000,2,0,-1
1941,194100000,2,-1,-1
1942,194200000,2,-1,-1
1943,194300000,2,-1,-1
1944,194400000,2,-1,-1
1945,194500000,2,-1,-1
1946,194600000,1,-1,-1
1947,194700000,1,-1,-1
1948,194800000,1,-1,-1
1949,194900000,1,0,-1
1950,195000000,2,0,-1
1951,195100000,2,-1,-1
1952,195200000,1,-1,-1
1953,195300000,1,0,-1
1954,195400000,1,0,-1
1955,195500000,1,0,-1
1956,195600000,2,-1,-1
1957,195700000,1,0,-1
1958,195800000,2,0,-1
1959,195900000,1,0,-1
1960,196000000,1,0,-1
1961,196100000,1,0,-1
1962,196200000,1,0,-1
1963,196300000,2,0,-1
1964,196400000,2,0,-1
1965,196500000,2,-1,-1
1966,196600000,2,-1,-1
1967,196700000,2,-1,-1
1968,196800000,1,-1,-1
1969,196900000,2,-1,-1
1970,197000000,1,-1,-1
1971,197100000,1,-1,-1
1972,197200000,1,0,-1
1973,197300000,1,0,-1
1974,197400000,1,0,-1
1975,197500000,1,0,-1
1976,197600000,1,0,-1
1977,197700000,1,0,-1
1978,197800000,1,0,-1
1979,197900000,1,0,-1
1980,198000000,0,-1,0
1981,198100000,1,-1,-1
1982,198200000,2,0,-1
1983,198300000,2,-1,-1
1984,198400000,2,0,-1
1985,198500000,2,-1,-1
1986,198600000,2,-1,-1
1987,198700000,1,0,-1
1988,198800000,1,-1,-1
1989,198900000,1,-1,0
1990,199000000,1,0,0
1991,199100000,1,-1,0
1992,199200000,1,0,-1
1993,199300000,2,0,-1
1994,199400000,1,0,0
1995,199500000,1,0,-1
1996,199600000,1,0,-1
1997,199700000,1,0,-1
1998,199800000,1,-1,-1
1999,199900000,1,0,-1
2000,200000000,1,0,-1
2001,200100000,0,-1,0
2002,200200000,1,-1,0
2003,200300000,1,0,-1
2004,200400000,1,0,0
2005,200500000,1,-1,-1
2006,200600000,1,-1,-1
2007,200700000,1,-1,-1
2008,200800000,1,-1,-1
2009,200900000,1,0,0
2010,201000000,1,-1,-1
2011,201100000,1,-1,0
2012,201200000,1,0,-1
2013,201300000,1,-1,-1
2014,201400000,2,0,-1
2015,201500000,1,0,-1
2016,201600000,1,0,-1
2017,201700000,1,0,-1
2018,201800000,1,0,-1
2019,201900000,1,0,-1
2020,202000000,1,0,-1
2021,202100000,1,0,-1
2022,202200000,1,0,-1
2023,202300000,1,0,-1
2024,202400000,1,0,-1
2025,202500000,2,0,-1
2026,202600000,1,0,-1
2027,202700000,1,-1,-1
2028,202800000,2,-1,-1
2029,202900000,1,-1,-1
2030,203000000,2,0,-1
2031,203100000,2,0,-1
2032,203200000,2,-1,-1
2033,203300000,2,-1,-1
2034,203400000,2,-1,-1
2035,203500000,2,0,-1
2036,203600000,1,-1,-1
2037,203700000,1,-1,-1
2038,203800000,2,0,-1
2039,203900000,2,0,-1
2040,204000000,2,-1,-1
2041,204100000,2,0,-1
2042,204200000,2,-1,-1
2043,204300000,2,-1,-1
2044,204400000,2,-1,-1
2045,204500000,2,-1,-1
2046,204600000,1,0,-1
2047,204700000,1,-1,0
2048,204800000,2,-1,-1
2049,204900000,2,-1,-1
2050,205000000,2,-1,-1
2051,205100000,1,-1,-1
2052,205200000,1,-1,-1
2053,205300000,2,-1,0
2054,205400000,2,-1,-1
2055,205500000,2,-1,-1
2056,205600000,2,0,-1
2057,205700000,1,-1,-1
2058,205800000,1,-1,0
2059,205900000,2,-1,-1
2060,206000000,2,-1,-1
2061,206100000,1,0,-1
2062,206200000,1,0,-1
2063,206300000,1,0,-1
2064,206400000,1,-1,-1
2065,206500000,1,-1,-1
2066,206600000,1,-1,-1
2067,206700000,1,-1,0
2068,206800000,1,-1,-1
2069,206900000,1,-1,-1
2070,207000000,1,-1,-1
2071,207100000,1,-1,-1
2072,207200000,2,-1,-1
2073,207300000,1,-1,-1
2074,207400000,2,-1,0
2075,207500000,2,-1,-1
2076,207600000,2,-1,0
2077,207700000,2,-1,-1
2078,207800000,1,-1,-1
2079,207900000,2,-1,-1
2080,208000000,2,-1,-1
2081,208100000,1,-1,-1
2082,208200000,2,-1,-1
2083,208300000,1,-1,0
2084,208400000,2,-1,-1
2085,208500000,2,-1,-1
2086,208600000,1,-1,-1
2087,208700000,1,-1,-1
2088,208800000,1,0,-1
2089,208900000,1,-1,-1
2090,209000000,1,-1,-1
2091,209100000,1,-1,0
2092,209200000,1,-1,-1
2093,209300000,1,-1,-1
2094,209400000,1,-1,-1
2095,209500000,2,-1,-1
2096,209600000,1,-1,-1
2097,209700000,1,-1,-1
2098,209800000,1,-1,0
2099,209900000,1,-1,0
2100,210000000,1,-1,0
2101,210100000,2,-1,-1
2102,210200000,1,-1,0
2103,210300000,3,2,0
2104,210400000,8,8,0
2105,210500000,7,7,0
2106,210600000,18,23,1
2107,210700000,32,43,3
2108,210800000,32,43,2
2109,210900000,27,37,1
2110,211000000,33,44,2
2111,211100000,27,37,1
2112,211200000,20,27,1
2113,211300000,33,45,3
2114,211400000,72,103,6
2115,211500000,82,117,6
2116,211600000,61,86,5
2117,211700000,40,55,3
2118,211800000,73,103,6
2119,211900000,88,125,7
2120,212000000,86,121,7
2121,212100000,92,130,7
2122,212200000,110,156,8
2123,212300000,94,133,7
2124,212400000,88,124,6
2125,212500000,107,152,8
2126,212600000,146,209,11
2127,212700000,154,221,12
2128,212800000,127,181,10
2129,212900000,128,184,10
2130,213000000,149,214,11
2131,213100000,170,242,13
2132,213200000,220,316,17
2133,213300000,254,366,20
2134,213400000,292,422,23
2135,213500000,322,466,25
2136,213600000,357,518,29
2137,213700000,356,517,28
2138,213800000,357,517,28
2139,213900000,373,539,29
2140,214000000,369,534,29
2141,214100000,404,586,32
2142,214200000,429,621,34
2143,214300000,425,616,33
2144,214400000,439,637,35
2145,214500000,474,688,38
2146,214600000,488,709,39
2147,214700000,506,733,40
2148,214800000,524,759,41
2149,214900000,529,768,41
2150,215000000,538,781,42
2151,215100000,524,759,41
2152,215200000,529,767,41
2153,215300000,547,792,42
2154,215400000,536,775,41
2155,215500000,550,796,43
2156,215600000,554,801,43
2157,215700000,537,777,42
2158,215800000,552,801,43
2159,215900000,545,789,43
2160,216000000,544,788,43
2161,216100000,549,795,43
2162,216200000,540,782,42
2163,216300000,550,797,42
2164,216400000,545,788,42
2165,216500000,543,786,42
2166,216600000,549,796,43
2167,216700000,541,783,42
2168,216800000,547,793,42
2169,216900000,546,790,43
2170,217000000,542,784,42
2171,217100000,549,796,43
2172,217200000,541,785,42
2173,217300000,545,789,42
2174,217400000,547,793,43
2175,217500000,540,784,42
2176,217600000,549,796,42
2177,217700000,544,787,42
2178,217800000,544,788,42
2179,217900000,548,795,42
2180,218000000,540,783,42
2181,218100000,547,793,43
2182,218200000,545,790,42
2183,218300000,542,786,42
2184,218400000,549,796,43
2185,218500000,541,785,42
2186,218600000,546,791,42
2187,218700000,546,792,43
2188,218800000,541,784,42
2189,218900000,549,795,43
2190,219000000,543,787,42
2191,219100000,544,789,42
